id,focus,signal,slack,drag,confidence,score,lane
l001,search depth,35,33,6,25,201,ship
l002,boundary pressure,35,34,6,55,233,ship
l003,complexity,35,35,6,85,265,ship
l004,input width,35,36,18,25,147,watch
l005,search depth,35,37,18,55,179,watch
l006,boundary pressure,35,38,18,85,211,ship
l007,complexity,35,39,34,25,73,hold
l008,input width,35,40,34,55,105,hold
l009,search depth,35,41,34,85,137,watch
l010,boundary pressure,60,42,6,25,319,ship
l011,complexity,60,43,6,55,351,ship
l012,input width,60,44,6,85,383,ship
l013,search depth,60,45,18,25,265,ship
l014,boundary pressure,60,46,18,55,297,ship
l015,complexity,60,47,18,85,329,ship
l016,input width,60,48,34,25,191,watch
l017,search depth,60,32,34,55,189,watch
l018,boundary pressure,60,33,34,85,221,ship
l019,complexity,85,34,6,25,403,ship
l020,input width,85,35,6,55,435,ship
l021,search depth,85,36,6,85,467,ship
l022,boundary pressure,85,37,18,25,349,ship
l023,complexity,85,38,18,55,381,ship
l024,input width,85,39,18,85,413,ship
l025,search depth,85,40,34,25,275,ship
l026,boundary pressure,85,41,34,55,307,ship
l027,complexity,85,42,34,85,339,ship
